chosen_label_stable,disagreement_bin,item_id,model_id,original_agreement_surplus,original_chosen_label,original_distribution_agreement_gap,paraphrase_agreement_surplus,paraphrase_chosen_label,paraphrase_distribution_agreement_gap,paraphrase_minus_original_gap,paraphrase_minus_original_surplus
False,diffuse,scruples_anecdotes::train::9MgmTSUGoWw9td0jnwmMYz8fUfqPcraF,gpt-5.5,0.4873684210526316,nobody,0.51,0.26631578947368423,other,0.12,-0.39,-0.2210526315789474
False,diffuse,scruples_anecdotes::train::9MgmTSUGoWw9td0jnwmMYz8fUfqPcraF,grok-4.3,0.5973684210526315,everybody,0.30000000000000004,0.33157894736842103,author,0.5499999999999999,0.2499999999999999,-0.2657894736842105
True,diffuse,scruples_anecdotes::train::9MgmTSUGoWw9td0jnwmMYz8fUfqPcraF,qwen/qwen3.7-max,0.3263157894736843,other,0.6000000000000001,0.2263157894736842,other,0.5499999999999999,-0.050000000000000155,-0.10000000000000009
,low_consensus,scruples_anecdotes::train::9URHB2pZOaYutwAB6lNAeenPZKU0N9hn,claude-sonnet-4-6,,,,0.020370370370370372,other,0.33,,
,low_consensus,scruples_anecdotes::train::9URHB2pZOaYutwAB6lNAeenPZKU0N9hn,deepseek/deepseek-v3.2,,,,0.46481481481481485,nobody,0.6,,
,low_consensus,scruples_anecdotes::train::9URHB2pZOaYutwAB6lNAeenPZKU0N9hn,gpt-5.5,,,,0.11037037037037034,other,0.16000000000000003,,
,low_consensus,scruples_anecdotes::train::9URHB2pZOaYutwAB6lNAeenPZKU0N9hn,grok-4.3,,,,0.0703703703703703,other,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::9URHB2pZOaYutwAB6lNAeenPZKU0N9hn,qwen/qwen3.7-max,,,,0.22037037037037033,other,0.15000000000000002,,
False,diffuse,scruples_anecdotes::train::A6MzXDE0dcDSGZpo4BjxkTfEqZnzqAWQ,claude-sonnet-4-6,0.3463157894736842,author,0.19999999999999996,0.29210526315789476,nobody,0.33,0.13000000000000006,-0.05421052631578943
True,diffuse,scruples_anecdotes::train::A6MzXDE0dcDSGZpo4BjxkTfEqZnzqAWQ,deepseek/deepseek-v3.2,0.3763157894736842,author,0.15000000000000002,0.2263157894736842,author,0.24999999999999994,0.09999999999999992,-0.15000000000000002
False,diffuse,scruples_anecdotes::train::A6MzXDE0dcDSGZpo4BjxkTfEqZnzqAWQ,gpt-5.5,0.4463157894736843,author,0.06000000000000005,0.3821052631578948,everybody,0.29000000000000004,0.22999999999999998,-0.0642105263157895
True,diffuse,scruples_anecdotes::train::A6MzXDE0dcDSGZpo4BjxkTfEqZnzqAWQ,grok-4.3,0.3463157894736842,author,0.16999999999999993,0.27631578947368424,author,0.19999999999999996,0.030000000000000027,-0.06999999999999995
True,diffuse,scruples_anecdotes::train::A6MzXDE0dcDSGZpo4BjxkTfEqZnzqAWQ,qwen/qwen3.7-max,0.4763157894736842,author,0.13,0.3763157894736842,author,0.13,0.0,-0.09999999999999998
,low_consensus,scruples_anecdotes::train::B8Ef45bijANYFUs3x6RYjREWEyHJzzFD,claude-sonnet-4-6,,,,0.21363636363636362,other,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::B8Ef45bijANYFUs3x6RYjREWEyHJzzFD,deepseek/deepseek-v3.2,,,,0.21363636363636362,other,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::B8Ef45bijANYFUs3x6RYjREWEyHJzzFD,gpt-5.5,,,,0.24363636363636365,other,0.06000000000000005,,
,low_consensus,scruples_anecdotes::train::B8Ef45bijANYFUs3x6RYjREWEyHJzzFD,grok-4.3,,,,0.21363636363636362,other,0.0,,
,low_consensus,scruples_anecdotes::train::B8Ef45bijANYFUs3x6RYjREWEyHJzzFD,qwen/qwen3.7-max,,,,0.3136363636363636,other,0.010000000000000009,,
,diffuse,scruples_anecdotes::train::BZFEFysbEhdQZGXnWIUgN3NAgTaijfcP,claude-sonnet-4-6,,,,0.2611111111111112,nobody,0.10000000000000003,,
,diffuse,scruples_anecdotes::train::BZFEFysbEhdQZGXnWIUgN3NAgTaijfcP,deepseek/deepseek-v3.2,,,,0.4555555555555555,other,0.6,,
,diffuse,scruples_anecdotes::train::BZFEFysbEhdQZGXnWIUgN3NAgTaijfcP,gpt-5.5,,,,0.23111111111111116,nobody,0.47000000000000003,,
,diffuse,scruples_anecdotes::train::BZFEFysbEhdQZGXnWIUgN3NAgTaijfcP,grok-4.3,,,,0.4555555555555555,other,0.1499999999999999,,
,diffuse,scruples_anecdotes::train::BZFEFysbEhdQZGXnWIUgN3NAgTaijfcP,qwen/qwen3.7-max,,,,0.5555555555555556,other,0.10000000000000009,,
,low_consensus,scruples_anecdotes::train::BcRxv22aPjyzKM1rmbBg71LP1DhC0iAS,claude-sonnet-4-6,,,,0.2229411764705882,other,0.07999999999999996,,
,low_consensus,scruples_anecdotes::train::BcRxv22aPjyzKM1rmbBg71LP1DhC0iAS,deepseek/deepseek-v3.2,,,,0.20294117647058818,other,0.0,,
,low_consensus,scruples_anecdotes::train::BcRxv22aPjyzKM1rmbBg71LP1DhC0iAS,gpt-5.5,,,,0.27294117647058824,other,0.020000000000000018,,
,low_consensus,scruples_anecdotes::train::BcRxv22aPjyzKM1rmbBg71LP1DhC0iAS,grok-4.3,,,,0.17294117647058815,other,0.019999999999999907,,
,low_consensus,scruples_anecdotes::train::BcRxv22aPjyzKM1rmbBg71LP1DhC0iAS,qwen/qwen3.7-max,,,,0.2529411764705882,other,0.0,,
,diffuse,scruples_anecdotes::train::CjJhM039MV0aQNgPJX97guiqTbNmhehA,claude-sonnet-4-6,,,,0.2833333333333333,nobody,0.19999999999999998,,
,diffuse,scruples_anecdotes::train::CjJhM039MV0aQNgPJX97guiqTbNmhehA,deepseek/deepseek-v3.2,,,,0.5833333333333334,author,0.6,,
,diffuse,scruples_anecdotes::train::CjJhM039MV0aQNgPJX97guiqTbNmhehA,gpt-5.5,,,,0.39333333333333337,nobody,0.29000000000000004,,
,diffuse,scruples_anecdotes::train::CjJhM039MV0aQNgPJX97guiqTbNmhehA,grok-4.3,,,,0.46666666666666673,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::CjJhM039MV0aQNgPJX97guiqTbNmhehA,qwen/qwen3.7-max,,,,0.46666666666666673,other,-0.04999999999999993,,
,diffuse,scruples_anecdotes::train::DSkWCI8SjnmiqsKrIOlBq4J8ETVG2OLU,claude-sonnet-4-6,,,,0.42142857142857143,other,0.09999999999999998,,
,diffuse,scruples_anecdotes::train::DSkWCI8SjnmiqsKrIOlBq4J8ETVG2OLU,deepseek/deepseek-v3.2,,,,0.2714285714285714,other,0.0,,
,diffuse,scruples_anecdotes::train::DSkWCI8SjnmiqsKrIOlBq4J8ETVG2OLU,gpt-5.5,,,,0.43142857142857144,other,0.10999999999999999,,
,diffuse,scruples_anecdotes::train::DSkWCI8SjnmiqsKrIOlBq4J8ETVG2OLU,grok-4.3,,,,0.3514285714285715,other,0.08000000000000007,,
,diffuse,scruples_anecdotes::train::DSkWCI8SjnmiqsKrIOlBq4J8ETVG2OLU,qwen/qwen3.7-max,,,,0.5214285714285714,other,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::DjUzAYyz7FmR4ittjRScuxiIIRAZwSHz,claude-sonnet-4-6,,,,0.6765596919127086,nobody,0.030000000000000027,,
,low_consensus,scruples_anecdotes::train::DjUzAYyz7FmR4ittjRScuxiIIRAZwSHz,deepseek/deepseek-v3.2,,,,-0.030295250320924283,author,0.35,,
,low_consensus,scruples_anecdotes::train::DjUzAYyz7FmR4ittjRScuxiIIRAZwSHz,gpt-5.5,,,,0.08970474967907571,author,0.14,,
,low_consensus,scruples_anecdotes::train::DjUzAYyz7FmR4ittjRScuxiIIRAZwSHz,grok-4.3,,,,0.6165596919127085,nobody,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::DjUzAYyz7FmR4ittjRScuxiIIRAZwSHz,qwen/qwen3.7-max,,,,0.7665596919127086,nobody,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::DqPOSombfd3RlNg0gmtML3xz3hfFnLUL,claude-sonnet-4-6,,,,0.1071428571428572,author,0.13,,
,low_consensus,scruples_anecdotes::train::DqPOSombfd3RlNg0gmtML3xz3hfFnLUL,deepseek/deepseek-v3.2,,,,0.15714285714285714,author,0.1499999999999999,,
,low_consensus,scruples_anecdotes::train::DqPOSombfd3RlNg0gmtML3xz3hfFnLUL,gpt-5.5,,,,0.2371428571428572,author,0.08000000000000007,,
,low_consensus,scruples_anecdotes::train::DqPOSombfd3RlNg0gmtML3xz3hfFnLUL,grok-4.3,,,,0.1071428571428572,author,-0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::DqPOSombfd3RlNg0gmtML3xz3hfFnLUL,qwen/qwen3.7-max,,,,0.30714285714285716,author,0.25,,
,high_consensus,scruples_anecdotes::train::DqwVoJJbHxx2OxffBU5hf5sdQrYZTziQ,claude-sonnet-4-6,,,,0.8977777777777778,nobody,0.050000000000000044,,
,high_consensus,scruples_anecdotes::train::DqwVoJJbHxx2OxffBU5hf5sdQrYZTziQ,deepseek/deepseek-v3.2,,,,0.7277777777777777,nobody,-0.15000000000000002,,
,high_consensus,scruples_anecdotes::train::DqwVoJJbHxx2OxffBU5hf5sdQrYZTziQ,gpt-5.5,,,,0.8577777777777778,nobody,0.76,,
,high_consensus,scruples_anecdotes::train::DqwVoJJbHxx2OxffBU5hf5sdQrYZTziQ,grok-4.3,,,,-0.11111111111111105,other,0.55,,
,high_consensus,scruples_anecdotes::train::DqwVoJJbHxx2OxffBU5hf5sdQrYZTziQ,qwen/qwen3.7-max,,,,0.9277777777777777,nobody,0.35,,
,low_consensus,scruples_anecdotes::train::DucO2ax7pOBxRHqs28lwjTx0ibsxZ2jh,claude-sonnet-4-6,,,,0.4590909090909091,nobody,0.20000000000000007,,
,low_consensus,scruples_anecdotes::train::DucO2ax7pOBxRHqs28lwjTx0ibsxZ2jh,deepseek/deepseek-v3.2,,,,0.759090909090909,author,0.55,,
,low_consensus,scruples_anecdotes::train::DucO2ax7pOBxRHqs28lwjTx0ibsxZ2jh,gpt-5.5,,,,0.479090909090909,nobody,0.36,,
,low_consensus,scruples_anecdotes::train::DucO2ax7pOBxRHqs28lwjTx0ibsxZ2jh,grok-4.3,,,,0.0636363636363636,other,0.19999999999999996,,
,low_consensus,scruples_anecdotes::train::DucO2ax7pOBxRHqs28lwjTx0ibsxZ2jh,qwen/qwen3.7-max,,,,0.759090909090909,nobody,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::ErRJLwGIp7ViS4ioQi2keBURZJJkMrpE,claude-sonnet-4-6,,,,0.35306772908366535,nobody,0.2,,
,low_consensus,scruples_anecdotes::train::ErRJLwGIp7ViS4ioQi2keBURZJJkMrpE,deepseek/deepseek-v3.2,,,,0.3830677290836654,nobody,-0.25,,
,low_consensus,scruples_anecdotes::train::ErRJLwGIp7ViS4ioQi2keBURZJJkMrpE,gpt-5.5,,,,0.5130677290836654,nobody,0.7000000000000001,,
,low_consensus,scruples_anecdotes::train::ErRJLwGIp7ViS4ioQi2keBURZJJkMrpE,grok-4.3,,,,0.48306772908366535,nobody,0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::ErRJLwGIp7ViS4ioQi2keBURZJJkMrpE,qwen/qwen3.7-max,,,,0.25059760956175303,other,0.7,,
,high_consensus,scruples_anecdotes::train::EsufKY8SxE8fg7F1Cjsb0Q4fCYsC4k0V,claude-sonnet-4-6,,,,0.7956097560975609,nobody,0.09999999999999998,,
,high_consensus,scruples_anecdotes::train::EsufKY8SxE8fg7F1Cjsb0Q4fCYsC4k0V,deepseek/deepseek-v3.2,,,,0.8256097560975609,nobody,0.04999999999999993,,
,high_consensus,scruples_anecdotes::train::EsufKY8SxE8fg7F1Cjsb0Q4fCYsC4k0V,gpt-5.5,,,,0.755609756097561,nobody,0.0,,
,high_consensus,scruples_anecdotes::train::EsufKY8SxE8fg7F1Cjsb0Q4fCYsC4k0V,grok-4.3,,,,0.775609756097561,nobody,0.30000000000000004,,
,high_consensus,scruples_anecdotes::train::EsufKY8SxE8fg7F1Cjsb0Q4fCYsC4k0V,qwen/qwen3.7-max,,,,0.9256097560975609,nobody,0.04999999999999993,,
,diffuse,scruples_anecdotes::train::F1JwWGSq9rIpvofI7IiZL4qONy578Ogt,claude-sonnet-4-6,,,,0.2463157894736842,other,0.37,,
,diffuse,scruples_anecdotes::train::F1JwWGSq9rIpvofI7IiZL4qONy578Ogt,deepseek/deepseek-v3.2,,,,0.3763157894736842,other,0.19999999999999996,,
,diffuse,scruples_anecdotes::train::F1JwWGSq9rIpvofI7IiZL4qONy578Ogt,gpt-5.5,,,,0.30631578947368426,other,0.22999999999999998,,
,diffuse,scruples_anecdotes::train::F1JwWGSq9rIpvofI7IiZL4qONy578Ogt,grok-4.3,,,,0.27631578947368424,other,0.09999999999999998,,
,diffuse,scruples_anecdotes::train::F1JwWGSq9rIpvofI7IiZL4qONy578Ogt,qwen/qwen3.7-max,,,,0.3263157894736843,other,0.10000000000000009,,
,high_consensus,scruples_anecdotes::train::FfZYsIrVdh32pV0ftfCinnkQMmjRUulS,claude-sonnet-4-6,,,,0.5243589743589744,everybody,0.20000000000000007,,
,high_consensus,scruples_anecdotes::train::FfZYsIrVdh32pV0ftfCinnkQMmjRUulS,deepseek/deepseek-v3.2,,,,-0.19615384615384612,author,0.0,,
,high_consensus,scruples_anecdotes::train::FfZYsIrVdh32pV0ftfCinnkQMmjRUulS,gpt-5.5,,,,-0.10615384615384615,author,0.24,,
,high_consensus,scruples_anecdotes::train::FfZYsIrVdh32pV0ftfCinnkQMmjRUulS,grok-4.3,,,,-0.1461538461538462,author,0.19999999999999996,,
,high_consensus,scruples_anecdotes::train::FfZYsIrVdh32pV0ftfCinnkQMmjRUulS,qwen/qwen3.7-max,,,,0.0038461538461538325,author,0.37,,
,diffuse,scruples_anecdotes::train::GM8MZhMljlmimUsYR3BwQg7Glyv4Sqym,claude-sonnet-4-6,,,,0.4888888888888889,nobody,0.18,,
,diffuse,scruples_anecdotes::train::GM8MZhMljlmimUsYR3BwQg7Glyv4Sqym,deepseek/deepseek-v3.2,,,,0.3166666666666667,other,0.6,,
,diffuse,scruples_anecdotes::train::GM8MZhMljlmimUsYR3BwQg7Glyv4Sqym,gpt-5.5,,,,0.508888888888889,nobody,0.39,,
,diffuse,scruples_anecdotes::train::GM8MZhMljlmimUsYR3BwQg7Glyv4Sqym,grok-4.3,,,,0.568888888888889,nobody,0.23000000000000004,,
,diffuse,scruples_anecdotes::train::GM8MZhMljlmimUsYR3BwQg7Glyv4Sqym,qwen/qwen3.7-max,,,,0.7388888888888889,nobody,0.25,,
,low_consensus,scruples_anecdotes::train::GPem91M7NFuVcOqvuyeQb2YqwMlKIb9h,claude-sonnet-4-6,,,,-0.036363636363636376,author,0.3,,
,low_consensus,scruples_anecdotes::train::GPem91M7NFuVcOqvuyeQb2YqwMlKIb9h,deepseek/deepseek-v3.2,,,,0.013636363636363669,author,0.15000000000000002,,
,low_consensus,scruples_anecdotes::train::GPem91M7NFuVcOqvuyeQb2YqwMlKIb9h,gpt-5.5,,,,0.14363636363636367,author,0.21999999999999997,,
,low_consensus,scruples_anecdotes::train::GPem91M7NFuVcOqvuyeQb2YqwMlKIb9h,grok-4.3,,,,0.5590909090909091,nobody,0.5,,
,low_consensus,scruples_anecdotes::train::GPem91M7NFuVcOqvuyeQb2YqwMlKIb9h,qwen/qwen3.7-max,,,,-0.016363636363636358,author,-0.13,,
,diffuse,scruples_anecdotes::train::HVuA8wUv9D3v86fx1pqnR0Ba1kA3RLhi,claude-sonnet-4-6,,,,0.3067567567567568,nobody,0.030000000000000027,,
,diffuse,scruples_anecdotes::train::HVuA8wUv9D3v86fx1pqnR0Ba1kA3RLhi,deepseek/deepseek-v3.2,,,,0.4608108108108108,info,0.25,,
,diffuse,scruples_anecdotes::train::HVuA8wUv9D3v86fx1pqnR0Ba1kA3RLhi,gpt-5.5,,,,0.37675675675675674,nobody,0.24,,
,diffuse,scruples_anecdotes::train::HVuA8wUv9D3v86fx1pqnR0Ba1kA3RLhi,grok-4.3,,,,0.3067567567567568,nobody,0.30000000000000004,,
,diffuse,scruples_anecdotes::train::HVuA8wUv9D3v86fx1pqnR0Ba1kA3RLhi,qwen/qwen3.7-max,,,,0.6067567567567567,nobody,0.04999999999999993,,
,moderate_consensus,scruples_anecdotes::train::Hnpi8bdj42RV1836cYdSayC3uFTULCMt,claude-sonnet-4-6,,,,0.15529411764705892,other,0.10000000000000009,,
,moderate_consensus,scruples_anecdotes::train::Hnpi8bdj42RV1836cYdSayC3uFTULCMt,deepseek/deepseek-v3.2,,,,0.08529411764705885,other,0.0,,
,moderate_consensus,scruples_anecdotes::train::Hnpi8bdj42RV1836cYdSayC3uFTULCMt,gpt-5.5,,,,0.16529411764705892,other,0.0,,
,moderate_consensus,scruples_anecdotes::train::Hnpi8bdj42RV1836cYdSayC3uFTULCMt,grok-4.3,,,,0.03529411764705892,other,0.0,,
,moderate_consensus,scruples_anecdotes::train::Hnpi8bdj42RV1836cYdSayC3uFTULCMt,qwen/qwen3.7-max,,,,0.18529411764705883,other,0.04999999999999993,,
,diffuse,scruples_anecdotes::train::HvWxZLQdufDOeW9jq2vkn6bd5etJ7IUy,claude-sonnet-4-6,,,,0.37652173913043474,nobody,0.16999999999999998,,
,diffuse,scruples_anecdotes::train::HvWxZLQdufDOeW9jq2vkn6bd5etJ7IUy,deepseek/deepseek-v3.2,,,,0.208695652173913,author,0.5,,
,diffuse,scruples_anecdotes::train::HvWxZLQdufDOeW9jq2vkn6bd5etJ7IUy,gpt-5.5,,,,0.5065217391304349,nobody,-0.06999999999999995,,
,diffuse,scruples_anecdotes::train::HvWxZLQdufDOeW9jq2vkn6bd5etJ7IUy,grok-4.3,,,,0.5065217391304349,everybody,0.25000000000000006,,
,diffuse,scruples_anecdotes::train::HvWxZLQdufDOeW9jq2vkn6bd5etJ7IUy,qwen/qwen3.7-max,,,,0.6065217391304348,nobody,0.27,,
,high_consensus,scruples_anecdotes::train::HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,claude-sonnet-4-6,,,,-0.15788819875776394,author,0.06000000000000005,,
,high_consensus,scruples_anecdotes::train::HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,deepseek/deepseek-v3.2,,,,-0.18788819875776397,author,0.0,,
,high_consensus,scruples_anecdotes::train::HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,gpt-5.5,,,,-0.047888198757763956,author,0.19000000000000006,,
,high_consensus,scruples_anecdotes::train::HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,grok-4.3,,,,-0.237888198757764,author,0.09999999999999998,,
,high_consensus,scruples_anecdotes::train::HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,qwen/qwen3.7-max,,,,-0.03788819875776395,author,0.18000000000000005,,
,diffuse,scruples_anecdotes::train::IItPpqonWVOJHKCyEqjCHI5nj72HEGux,claude-sonnet-4-6,,,,0.08684210526315789,nobody,0.0,,
,diffuse,scruples_anecdotes::train::IItPpqonWVOJHKCyEqjCHI5nj72HEGux,deepseek/deepseek-v3.2,,,,0.17631578947368426,everybody,0.35000000000000003,,
,diffuse,scruples_anecdotes::train::IItPpqonWVOJHKCyEqjCHI5nj72HEGux,gpt-5.5,,,,0.2568421052631579,nobody,0.14,,
,diffuse,scruples_anecdotes::train::IItPpqonWVOJHKCyEqjCHI5nj72HEGux,grok-4.3,,,,0.5973684210526315,info,0.5,,
,diffuse,scruples_anecdotes::train::IItPpqonWVOJHKCyEqjCHI5nj72HEGux,qwen/qwen3.7-max,,,,0.3368421052631579,nobody,0.25,,
,high_consensus,scruples_anecdotes::train::IpFuuJuUETHSvXYeX3cCFhlsTVMhn6gP,claude-sonnet-4-6,,,,0.5765217391304348,nobody,0.58,,
,high_consensus,scruples_anecdotes::train::IpFuuJuUETHSvXYeX3cCFhlsTVMhn6gP,deepseek/deepseek-v3.2,,,,0.023913043478260843,other,0.19999999999999996,,
,high_consensus,scruples_anecdotes::train::IpFuuJuUETHSvXYeX3cCFhlsTVMhn6gP,gpt-5.5,,,,0.03391304347826085,other,0.05999999999999994,,
,high_consensus,scruples_anecdotes::train::IpFuuJuUETHSvXYeX3cCFhlsTVMhn6gP,grok-4.3,,,,-0.02608695652173909,other,0.15000000000000002,,
,high_consensus,scruples_anecdotes::train::IpFuuJuUETHSvXYeX3cCFhlsTVMhn6gP,qwen/qwen3.7-max,,,,0.023913043478260843,other,-0.030000000000000027,,
,low_consensus,scruples_anecdotes::train::IwUrz3odCC5BBdzpcapTEavWT3lVDR3S,claude-sonnet-4-6,,,,0.13648648648648654,author,0.27,,
,low_consensus,scruples_anecdotes::train::IwUrz3odCC5BBdzpcapTEavWT3lVDR3S,deepseek/deepseek-v3.2,,,,0.3364864864864865,author,0.19999999999999996,,
,low_consensus,scruples_anecdotes::train::IwUrz3odCC5BBdzpcapTEavWT3lVDR3S,gpt-5.5,,,,0.16648648648648656,author,0.10000000000000009,,
,low_consensus,scruples_anecdotes::train::IwUrz3odCC5BBdzpcapTEavWT3lVDR3S,grok-4.3,,,,0.26648648648648654,author,-0.020000000000000018,,
,low_consensus,scruples_anecdotes::train::IwUrz3odCC5BBdzpcapTEavWT3lVDR3S,qwen/qwen3.7-max,,,,0.3364864864864865,author,-0.050000000000000044,,
,low_consensus,scruples_anecdotes::train::Jc5ZjID4TiEw1IRsGCM9ewYdn5Es8En3,claude-sonnet-4-6,,,,0.013636363636363669,other,0.2,,
,low_consensus,scruples_anecdotes::train::Jc5ZjID4TiEw1IRsGCM9ewYdn5Es8En3,deepseek/deepseek-v3.2,,,,0.609090909090909,author,0.6,,
,low_consensus,scruples_anecdotes::train::Jc5ZjID4TiEw1IRsGCM9ewYdn5Es8En3,gpt-5.5,,,,0.3590909090909091,nobody,0.37,,
,low_consensus,scruples_anecdotes::train::Jc5ZjID4TiEw1IRsGCM9ewYdn5Es8En3,grok-4.3,,,,0.0636363636363636,other,0.0,,
,low_consensus,scruples_anecdotes::train::Jc5ZjID4TiEw1IRsGCM9ewYdn5Es8En3,qwen/qwen3.7-max,,,,0.1636363636363637,other,0.050000000000000044,,
,diffuse,scruples_anecdotes::train::JnipAyxw7m4yDkbWo3iSMHyfjGyRi6B6,claude-sonnet-4-6,,,,0.29210526315789476,info,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::JnipAyxw7m4yDkbWo3iSMHyfjGyRi6B6,deepseek/deepseek-v3.2,,,,0.49210526315789477,info,0.55,,
,diffuse,scruples_anecdotes::train::JnipAyxw7m4yDkbWo3iSMHyfjGyRi6B6,gpt-5.5,,,,0.46210526315789474,info,0.33999999999999997,,
,diffuse,scruples_anecdotes::train::JnipAyxw7m4yDkbWo3iSMHyfjGyRi6B6,grok-4.3,,,,0.17631578947368426,nobody,0.4,,
,diffuse,scruples_anecdotes::train::JnipAyxw7m4yDkbWo3iSMHyfjGyRi6B6,qwen/qwen3.7-max,,,,0.2263157894736842,nobody,0.17999999999999994,,
,diffuse,scruples_anecdotes::train::JpblBExCE7RjxarCX980LojuNZK5h1f2,claude-sonnet-4-6,,,,0.38666666666666666,everybody,0.26999999999999996,,
,diffuse,scruples_anecdotes::train::JpblBExCE7RjxarCX980LojuNZK5h1f2,deepseek/deepseek-v3.2,,,,0.4166666666666667,everybody,0.5,,
,diffuse,scruples_anecdotes::train::JpblBExCE7RjxarCX980LojuNZK5h1f2,gpt-5.5,,,,0.5266666666666666,everybody,0.56,,
,diffuse,scruples_anecdotes::train::JpblBExCE7RjxarCX980LojuNZK5h1f2,grok-4.3,,,,0.36666666666666664,everybody,0.04999999999999993,,
,diffuse,scruples_anecdotes::train::JpblBExCE7RjxarCX980LojuNZK5h1f2,qwen/qwen3.7-max,,,,0.5166666666666666,everybody,0.04999999999999993,,
,low_consensus,scruples_anecdotes::train::K5nQlmgl4SOQDUKEeJ2bU5URhJnP2NYC,claude-sonnet-4-6,,,,0.629090909090909,nobody,0.09999999999999998,,
,low_consensus,scruples_anecdotes::train::K5nQlmgl4SOQDUKEeJ2bU5URhJnP2NYC,deepseek/deepseek-v3.2,,,,0.5590909090909091,nobody,0.0,,
,low_consensus,scruples_anecdotes::train::K5nQlmgl4SOQDUKEeJ2bU5URhJnP2NYC,gpt-5.5,,,,0.4690909090909091,nobody,0.38000000000000006,,
,low_consensus,scruples_anecdotes::train::K5nQlmgl4SOQDUKEeJ2bU5URhJnP2NYC,grok-4.3,,,,0.6590909090909091,nobody,0.3,,
,low_consensus,scruples_anecdotes::train::K5nQlmgl4SOQDUKEeJ2bU5URhJnP2NYC,qwen/qwen3.7-max,,,,0.8090909090909091,nobody,0.0,,
,high_consensus,scruples_anecdotes::train::KE41Dw1pybxnimj6SbnVlZ2oMcegvgW3,claude-sonnet-4-6,,,,0.6011320754716981,nobody,0.12,,
,high_consensus,scruples_anecdotes::train::KE41Dw1pybxnimj6SbnVlZ2oMcegvgW3,deepseek/deepseek-v3.2,,,,-0.11132075471698122,other,0.6499999999999999,,
,high_consensus,scruples_anecdotes::train::KE41Dw1pybxnimj6SbnVlZ2oMcegvgW3,gpt-5.5,,,,0.7011320754716981,nobody,0.6699999999999999,,
,high_consensus,scruples_anecdotes::train::KE41Dw1pybxnimj6SbnVlZ2oMcegvgW3,grok-4.3,,,,-0.061320754716981174,other,0.35,,
,high_consensus,scruples_anecdotes::train::KE41Dw1pybxnimj6SbnVlZ2oMcegvgW3,qwen/qwen3.7-max,,,,-0.061320754716981174,other,0.19999999999999996,,
True,low_consensus,scruples_anecdotes::train::KKHNZhoZPIjh0kXzjMVwuRQ2sYyb7NIG,claude-sonnet-4-6,0.36081081081081084,nobody,0.25000000000000006,0.16081081081081078,nobody,0.09999999999999998,-0.15000000000000008,-0.20000000000000007
False,low_consensus,scruples_anecdotes::train::KKHNZhoZPIjh0kXzjMVwuRQ2sYyb7NIG,deepseek/deepseek-v3.2,0.07837837837837835,other,0.29999999999999993,0.4608108108108108,nobody,0.55,0.2500000000000001,0.38243243243243247
True,low_consensus,scruples_anecdotes::train::KKHNZhoZPIjh0kXzjMVwuRQ2sYyb7NIG,gpt-5.5,0.11837837837837839,other,0.16000000000000003,0.07837837837837835,other,0.24999999999999994,0.08999999999999991,-0.040000000000000036
False,low_consensus,scruples_anecdotes::train::KKHNZhoZPIjh0kXzjMVwuRQ2sYyb7NIG,grok-4.3,0.02837837837837842,other,0.25,0.5148648648648648,everybody,0.2,-0.04999999999999999,0.4864864864864864
False,low_consensus,scruples_anecdotes::train::KKHNZhoZPIjh0kXzjMVwuRQ2sYyb7NIG,qwen/qwen3.7-max,0.22837837837837838,other,0.15000000000000002,0.21081081081081082,nobody,0.30000000000000004,0.15000000000000002,-0.017567567567567555
,diffuse,scruples_anecdotes::train::KOEIxiNL0HH5Ax8rKW5hhlPYmuOSKMGR,claude-sonnet-4-6,,,,0.2833333333333333,other,0.13,,
,diffuse,scruples_anecdotes::train::KOEIxiNL0HH5Ax8rKW5hhlPYmuOSKMGR,deepseek/deepseek-v3.2,,,,0.3833333333333333,other,0.15000000000000002,,
,diffuse,scruples_anecdotes::train::KOEIxiNL0HH5Ax8rKW5hhlPYmuOSKMGR,gpt-5.5,,,,0.3733333333333333,other,0.010000000000000009,,
,diffuse,scruples_anecdotes::train::KOEIxiNL0HH5Ax8rKW5hhlPYmuOSKMGR,grok-4.3,,,,0.2533333333333333,other,0.06999999999999995,,
,diffuse,scruples_anecdotes::train::KOEIxiNL0HH5Ax8rKW5hhlPYmuOSKMGR,qwen/qwen3.7-max,,,,0.31333333333333335,other,0.18000000000000005,,
